Datetime,Open,High,Low,Close,Volume
1710470160000,3812.15,3814.04,3804.06,3807.45,2604.658
1710470160000,3812.15,3814.04,3804.06,3807.87,2619.255
1710470160000,3812.15,3814.04,3804.06,3807.86,2621.866
1710470160000,3812.15,3814.04,3804.06,3808.08,2658.670
1710470160000,3812.15,3814.04,3804.06,3808.28,2682.833
1710470160000,3812.15,3814.04,3804.06,3808.85,2732.224
1710470160000,3812.15,3814.04,3804.06,3808.85,2738.324
1710470160000,3812.15,3814.04,3804.06,3808.86,2739.077
1710470160000,3812.15,3814.04,3804.06,3809.23,2804.168
1710470160000,3812.15,3814.04,3804.06,3808.63,2841.604
1710470160000,3812.15,3814.04,3804.06,3808.64,2851.485
1710470160000,3812.15,3814.04,3804.06,3808.63,2852.620
1710470160000,3812.15,3814.04,3804.06,3808.44,2872.162
1710470160000,3812.15,3814.04,3804.06,3807.89,2883.220
1710470160000,3812.15,3814.04,3804.06,3807.25,2893.988
1710470160000,3812.15,3814.04,3804.06,3806.96,2900.767
1710470160000,3812.15,3814.04,3804.06,3806.53,2902.051
1710470160000,3812.15,3814.04,3804.06,3806.37,2905.753
1710470160000,3812.15,3814.04,3804.06,3806.23,2907.673
1710470160000,3812.15,3814.04,3804.06,3806.56,2957.986
1710470160000,3812.15,3814.04,3804.06,3806.79,2962.442
1710470160000,3812.15,3814.04,3804.06,3806.97,2988.236
1710470160000,3812.15,3814.04,3804.06,3808.19,3223.817
1710470160000,3812.15,3814.04,3804.06,3807.68,3233.996
1710470160000,3812.15,3814.04,3804.06,3807.13,3237.159
1710470160000,3812.15,3814.04,3804.06,3807.02,3238.676
1710470160000,3812.15,3814.04,3804.06,3807.02,3239.836
1710470160000,3812.15,3814.04,3804.06,3806.52,3244.536
1710470160000,3812.15,3814.04,3804.06,3806.23,3255.136
1710470160000,3812.15,3814.04,3804.06,3806.08,3261.387
1710470160000,3812.15,3814.04,3804.06,3806.01,3262.562
1710470160000,3812.15,3814.04,3804.06,3805.53,3267.825
1710470160000,3812.15,3814.04,3804.06,3805.53,3272.889
1710470160000,3812.15,3814.04,3804.06,3805.52,3275.877
1710470160000,3812.15,3814.04,3804.06,3805.00,3295.487
1710470160000,3812.15,3814.04,3804.06,3804.93,3356.713
1710470160000,3812.15,3814.04,3804.06,3804.93,3361.193
1710470160000,3812.15,3814.04,3804.06,3805.43,3399.741
1710470160000,3812.15,3814.04,3804.06,3805.42,3409.800
1710470160000,3812.15,3814.04,3804.06,3804.93,3459.480
1710470160000,3812.15,3814.04,3804.06,3804.99,3486.291
1710470160000,3812.15,3814.04,3804.06,3804.55,3511.202
1710470160000,3812.15,3814.04,3803.42,3803.86,3899.122
1710470160000,3812.15,3814.04,3803.42,3804.01,3938.452
1710470160000,3812.15,3814.04,3802.46,3803.51,4151.494
1710470160000,3812.15,3814.04,3802.46,3804.20,4195.516
1710470160000,3812.15,3814.04,3802.46,3804.21,4228.899
1710470160000,3812.15,3814.04,3802.46,3804.07,4249.546
1710470160000,3812.15,3814.04,3802.46,3803.56,4267.969
1710470160000,3812.15,3814.04,3802.46,3803.24,4311.873
1710470160000,3812.15,3814.04,3802.46,3803.55,4339.075
1710470160000,3812.15,3814.04,3802.46,3804.11,4348.799
1710470160000,3812.15,3814.04,3802.46,3804.61,4379.206
1710470160000,3812.15,3814.04,3802.46,3804.11,4394.035
1710470160000,3812.15,3814.04,3802.46,3804.10,4397.725
1710470160000,3812.15,3814.04,3802.46,3804.10,4399.281
1710470160000,3812.15,3814.04,3802.46,3803.53,4415.728
1710470160000,3812.15,3814.04,3802.46,3803.14,4423.578
1710470160000,3812.15,3814.04,3802.46,3803.28,4429.279
1710470160000,3812.15,3814.04,3802.46,3803.27,4451.299
1710470160000,3812.15,3814.04,3802.46,3803.00,4495.039
1710470160000,3812.15,3814.04,3802.46,3802.48,4539.602
1710470160000,3812.15,3814.04,3802.35,3802.36,4572.775
1710470160000,3812.15,3814.04,3802.35,3802.43,4589.384
1710470160000,3812.15,3814.04,3802.07,3802.08,4616.590
1710470160000,3812.15,3814.04,3802.07,3802.08,4624.867
1710470160000,3812.15,3814.04,3802.07,3802.18,4651.867
1710470160000,3812.15,3814.04,3802.07,3802.26,4653.594
1710470160000,3812.15,3814.04,3802.07,3802.52,4843.748
1710470160000,3812.15,3814.04,3802.07,3803.24,4897.055
1710470160000,3812.15,3814.04,3802.07,3803.64,4952.658
1710470160000,3812.15,3814.04,3802.07,3804.23,4960.974
1710470160000,3812.15,3814.04,3802.07,3804.24,5181.515
1710470160000,3812.15,3814.04,3802.07,3804.51,5191.093
1710470160000,3812.15,3814.04,3802.07,3803.69,5266.222
1710470160000,3812.15,3814.04,3802.07,3803.69,5270.150
1710470160000,3812.15,3814.04,3802.07,3803.88,5274.584
1710470160000,3812.15,3814.04,3802.07,3803.88,5283.753
1710470160000,3812.15,3814.04,3802.07,3804.75,5416.400
1710470160000,3812.15,3814.04,3802.07,3804.75,5417.014
1710470160000,3812.15,3814.04,3802.07,3805.12,5425.565
1710470160000,3812.15,3814.04,3802.07,3805.11,5450.085
